"Rangaraya Medical College, KakinadaNTR University of Health Sciences, VijayWadaTypeGovernment InstituteManagementState AuthorityBeds1450Local DistinctionAU Local"
"Ruxmaniben Deepchand Gardi Medical College, UjjainMadhya Pradesh Medical Science University, JabalpurTypePrivate Institute (State University)ManagementState AuthorityBeds750"
"Sri Aurobindo Medical College and Post Graduate Institute, IndoreMadhya Pradesh Medical Science University, JabalpurTypePrivate Institute (State University)ManagementState AuthorityBeds1230"
"Shri Vasantrao Naik Government Medical College, YavatmalMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds756"
"Government Medical College, MirajMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds725"
"BJ Government Medical College, PuneMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds1296"
"Mahatma Gandhi Missions Medical College, AurangabadMGM Institute of Health Sciences (Deemed University), Navi MumbaiTypeDeemedManagementDeemed to be UniversityBeds700"
"Krishna Institute of Medical Sciences, KaradKrishna Institute of Medical Sciences University (Deemed), KaradTypeDeemedManagementDeemed to be UniversityBeds1125"
"Rural Medical College, LoniPravara Institute of Medical Sciences (Deemed University), AhmednagarTypeDeemedManagementDeemed to be UniversityBeds1275"
"Dr Shankarrao Chavan Government Medical College, NandedMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds750"
"Seth GS Medical College, MumbaiMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds2250"
"Grant Medical College, MumbaiMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds2844"
"Government Medical College, NagpurMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds1866"
"Mahatma Gandhi Institute of Medical Sciences, Sevagram, WardhaMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds1000"
"Dr Vaishampayan Memorial Medical College, SolapurMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds763"
"Lokmanya Tilak Municipal Medical College, Sion, MumbaiMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds1462"
"Mahatma Gandhi Missions Medical College, Navi MumbaiMGM Institute of Health Sciences (Deemed University), Navi MumbaiTypeDeemedManagementDeemed to be UniversityBeds1740"
"Topiwala National Medical College, MumbaiMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds1300"
"Dr DY Patil Medical College, Hospital and Research Centre, Pimpri, PuneDr. D Y Patil University (Deemed), Pimpri, PuneTypeDeemedManagementDeemed to be UniversityBeds2011"
"Bharati Vidyapeeth University Medical College, PuneBharati Vidyapeeth University (Deemed), PuneTypeDeemedManagementDeemed to be UniversityBeds856"
"Armed Forces Medical College, PuneMaharashtra University of Health Sciences, NashikTypeAFMSManagementArmed ForcesBeds1082"
"Postgraduate Institute of Swasthiyog Pratisthan, MirajMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds110"
"Bombay Hospital Institute of Medical Sciences, MumbaiMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds725"
"Padmashree Dr DY Patil Medical College, Navi MumbaiPadmashree Dr. D Y Patil University (Deemed), Navi MumbaiTypeDeemedManagementDeemed to be UniversityBeds1662"
"NKP Salve Institute of Medical Sciences and Research Centre and Lata Mangeshkar Hospital, NagpurMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds1272"
"Government Medical College, Chhatrapati Sambhaji Nagar, AurangabadMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds1177"
"Dr DY Patil Medical College, KolhapurD.Y. Patil Education Society (Deemed University), KolhapurTypeDeemedManagementDeemed to be UniversityBeds800"
"SRTR Medical College, AmbajogaiMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds518"
"Institute of Naval Medicine, INHS, AswiniMaharashtra University of Health Sciences, NashikTypeAFMSManagementArmed ForcesBeds825"
"Bhabha Atomic Research Centre, MumbaiHomi Bhabha National Institute (Deemed University), MumbaiTypeGovernment InstituteManagementCentral AuthorityBeds390"
"Indira Gandhi Medical College & Hospital, NagpurMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds822"
"Jawaharlal Nehru Medical College, Sawangi (Meghe), WardhaDatta Meghe Institute of Higher Education & Research (Deemed University), WardhaTypeDeemedManagementDeemed to be UniversityBeds2150"
"Sanjeevan Medical Foundation ENT Post Graduate Training Institute, MirajMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds43"
"Dr Vithalrao Vikhe Patil Foundations Medical College & Hospital, AhmednagarMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds960"
"Government Medical College, LaturMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds750"
"Tata Memorial centre, MumbaiHomi Bhabha National Institute (Deemed University), MumbaiTypeGovernment InstituteManagementCentral AuthorityBeds614"
"Maharashtra Institute of Medical Sciences & Research, LaturMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds775"
"Smt Kashibai Navale Medical College and General Hospital, PuneMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds1094"
"Sancheti Institute for Orthpaedics & Rehabilitation, PuneMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBedsInfo Not Available"
"ACPM Medical College, DhuleMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds570"
"KJ Somaiyya Medical College & Research Centre, MumbaiMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds550"
"College of Physicians and Surgeons, MumbaiCPSTypeCPSManagementCPS MumbaiBedsInfo Not Available"
"Government Medical College, AkolaMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds1050"
"Sri Bhausaheb Hire Government Medical College, DhuleMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds545"
"Indian Institute of Medical Science & Research, JalnaMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBedsInfo Not Available"
"Dr Ulhas Patil Medical College & Hospital, JalgaonMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds500"
"BKL Walawalkar Rural Medical College, RatnagiriMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds520"
"Pimpri Chinchwad Municipal Corporation PG Institute, PimpriMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds750"
"HBT Medical College & Dr RN Cooper Municipal General Hospital, Juhu, MumbaiMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds940"
"SMBT Institute of Medical Sciences & Research Centre, Nandihills, NashikMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds850"
"Ashwini Rural Medical College, Hospital & Research Centre, SolapurMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds520"
"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, ThaneMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds500"
"Bharati Vidyapeeth Deemed University Medical College & Hospital, SangliBharati Vidyapeeth University (Deemed), PuneTypeDeemedManagementDeemed to be UniversityBeds853"
"Dr Vasantrao Pawar Medical College Hospital & Research Centre, Nasik (Prev. NDMVP Samaj Medical College, Nasik)Maharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds1000"
"Terna Medical College, Navi MumbaiMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds700"
"Maharashtra Institute of Medical Education & Research, Talegaon, PuneMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds720"
"ESI-PGIMSR, ESI-Hospital, Andheri(E), MumbaiMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds440"
"Dr Panjabrao Alias Bhausaheb Deshmukh Memorial Medical College, AmravatiMaharashtra University of Health Sciences, NashikTypePrivate Institute (State University)ManagementState AuthorityBeds760"
"All India Institute of Physical Medical and Rehabilitation, MumbaiMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementCentral AuthorityBeds55"
"ESI-PGIMSR, ESI-Hospital, Parel, MumbaiMaharashtra University of Health Sciences, NashikTypeGovernment InstituteManagementState AuthorityBeds357"
"Regional Institute of Medical Sciences, ImphalManipur UniversityTypeGovernment InstituteManagementCentral AuthorityBeds1074"
"Jawaharlal Nehru Institute of Medical Sciences, Porompet, ImphalManipur UniversityTypeGovernment InstituteManagementState AuthorityBeds643"
"North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences, ShillongNorth Eastern Hill University, ShillongTypeGovernment InstituteManagementCentral AuthorityBeds594"
"Veer Surendra Sai Institute of Medical Sciences and Research, BurlaSambalpur UniversityTypeGovernment InstituteManagementState AuthorityBeds1071"
"MKCG Medical College, BerhampurBerhampur UniversityTypeGovernment InstituteManagementState AuthorityBeds1140"
"SCB Medical College, CuttackUtkal UniversityTypeGovernment InstituteManagementState AuthorityBeds2106"
"Kalinga Institute of Medical Sciences, BhubaneswarKIIT University (Deemed), BhubaneswarTypeDeemedManagementDeemed to be UniversityBeds2600"
"Institute of Medical Sciences & SUM Hospital, BhubaneswarSiksha O Anusandhan University,BhubaneswarTypeDeemedManagementDeemed to be UniversityBeds1410"
"Hi-Tech Medical College & Hospital, BhubaneswarUtkal UniversityTypePrivate Institute (State University)ManagementState AuthorityBeds767"
"Vinayaka Missions Medical College, Karaikal, PondicherryVinayaka Mission's Research Foundation (Deemed To Be University)TypeDeemedManagementDeemed to be UniversityBeds590"
"Jawaharlal Institute of Postgraduate Medical Education & Research, PuducherryStatutory Autonomous, PuducherryTypeINI (Institute of National Importance)ManagementCentral AuthorityBedsInfo Not Available"
"Aarupadai Veedu Medical College, PondicherryVinayaka Mission's Research Foundation (Deemed To Be University)TypeDeemedManagementDeemed to be UniversityBeds584"
"Mahatma Gandhi Medical College & Research Institute, PondicherrySri Balaji Vidyapeeth (Deemed University), PondicherryTypeDeemedManagementDeemed to be UniversityBeds1380"
"Pondicherry Institute of Medical Sciences & Research, PondicherryPondicherry UniversityTypePrivate Institute (State University)ManagementState AuthorityBeds740"
"Sri Lakshmi Narayana Institute of Medical Sciences, PondicherryBharath Institute of Higher Education & Research (Deemed Univ.), ChennaiTypeDeemedManagementDeemed to be UniversityBeds1230"
"Indira Gandhi Medical College & Research Institute, PuducherryPondicherry UniversityTypeGovernment InstituteManagementState AuthorityBeds750"
"Sri Manakula Vinayagar Medical College & Hospital, PondicherryPondicherry UniversityTypePrivate Institute (State University)ManagementState AuthorityBeds900"
"Sri Venkateswaraa Medical College, Hospital & Research Centre, PondicherryPondicherry UniversityTypePrivate Institute (State University)ManagementState AuthorityBeds1120"
"Government Medical College, AmritsarBaba Farid University of Health Sciences,FaridkotTypeGovernment InstituteManagementState AuthorityBeds951"
"Sri Guru Ram Das Institute of Medical Sciences and Research, Sri AmritsarSri Guru Ram Das University of Health Sciences, Sri AmritsarTypeState Private UniversityManagementState AuthorityBeds800"
"Dayanand Medical College & Hospital, LudhianaBaba Farid University of Health Sciences,FaridkotTypePrivate Institute (State University)ManagementState AuthorityBeds1326"
"Guru Govind Singh Medical College, FaridkotBaba Farid University of Health Sciences,FaridkotTypeGovernment InstituteManagementState AuthorityBeds1025"
"Christian Medical College, LudhianaBaba Farid University of Health Sciences,FaridkotTypePrivate Institute (State University)ManagementState AuthorityBeds775"
"Government Medical College, PatialaBaba Farid University of Health Sciences,FaridkotTypeGovernment InstituteManagementState AuthorityBeds1130"
"Netaji Subhas National Institute of Sports Medicine, PatialaBaba Farid University of Health Sciences,FaridkotTypeGovernment InstituteManagementState AuthorityBedsInfo Not Available"
